Date,Breakout Type,Entry Time,Underlying Entry Price,OR High,OR Low,OR Width,Gap %,Inside Day,Outside Day,Relation PDH/PDL,Days To Expiry,Day Of Week,Max Continuation,Max Adverse,Sustained,Failed,ATR,ADX,RSI,VWAP Dist,ATM MFE %,ATM MAE %,ATM Peak Time,ATM Time To Peak Min,ATM Decay %,ATM Gamma Eff,ATM Expansion Quality Score,ATM Peak Exhaustion Score,ATM Expected Opportunity Score,ATM Time To 50%,ATM Time Above 50%,ATM Exit Hybrid Return %,ATM Exit Hybrid Capture Eff,ATM Exit Hybrid Retention Ratio,ATM Exit Hybrid Lost Profit,Volatility Regime,Trend Regime,Auction Archetype,Failure Reason
2026-05-27,bullish,2026-05-27 10:18:00 +0530,23953.75,23950.15,23869.65,80.5,0.0,false,false,inside,4,Wednesday,29.450000000000728,95.5,false,true,,,,,12.66,-16.33,2026-05-27 15:22:00 +0530,304,5.76,0.43,28,100,0,,0,1.2,0.0944,0.0944,20.15,normal,mean_reverting,open_auction,vwap_reclaimed
2026-05-27,bearish,2026-05-27 14:37:00 +0530,23860.25,23950.15,23869.65,80.5,0.0,false,false,inside,4,Wednesday,2.0,66.59999999999854,false,true,,,,,0.57,-30.14,2026-05-27 14:38:00 +0530,1,30.54,0.287,17,100,0,,0,-15.49,-26.9444,0.0,25.15,normal,mean_reverting,open_auction,vwap_reclaimed
2026-05-29,bearish,2026-05-29 09:44:00 +0530,23880.95,24002.8,23889.15,113.64999999999782,0.0,false,false,inside,4,Friday,396.2000000000007,73.54999999999927,true,false,,,,,5.94,-62.58,2026-05-29 14:30:00 +0530,286,64.68,0.015,20,100,0,,0,-13.0,-2.1871,0.0,24.7,normal,mean_reverting,open_rejection_reverse,none
2026-06-01,bearish,2026-06-01 09:36:00 +0530,23585.9,23733.7,23587.75,145.95000000000073,0.0,false,false,inside,4,Monday,227.95000000000073,37.89999999999782,true,false,,,,,4.23,-50.76,2026-06-01 09:57:00 +0530,21,52.76,0.019,21,100,0,,0,-23.48,-5.5506,0.0,29.15,normal,mean_reverting,open_test_drive,none
2026-06-02,bullish,2026-06-02 09:45:00 +0530,23301.7,23297.75,23229.15,68.59999999999854,0.0,false,false,inside,4,Tuesday,255.25,36.04999999999927,true,false,,,,,34.57,-99.9,2026-06-02 10:51:00 +0530,66,99.93,0.135,25,100,0,,0,15.24,0.4408,0.4408,10.15,normal,trending,open_auction,none
2026-06-03,bearish,2026-06-03 09:33:00 +0530,23262.2,23447.65,23265.25,182.40000000000146,0.0,false,false,inside,4,Wednesday,110.70000000000073,197.45000000000073,true,false,,,,,19.91,-25.63,2026-06-03 09:46:00 +0530,13,37.98,0.18,37,100,0,,0,8.17,0.41,0.41,20.65,normal,trending,opening_drive,none
2026-06-03,bullish,2026-06-03 14:52:00 +0530,23457.25,23447.65,23265.25,182.40000000000146,0.0,false,false,inside,4,Wednesday,2.400000000001455,83.34999999999854,false,true,,,,,12.55,-16.08,2026-06-03 15:00:00 +0530,8,25.44,5.23,47,80,0,,0,-8.83,-0.7035,0.0,56.3,normal,trending,opening_drive,premium_divergence
2026-06-04,bullish,2026-06-04 09:46:00 +0530,23368.35,23362.85,23247.3,115.54999999999927,0.0,false,false,inside,4,Thursday,96.95000000000073,55.19999999999709,true,false,,,,,8.34,-23.33,2026-06-04 09:58:00 +0530,12,29.23,0.086,36,100,0,,0,-7.19,-0.8622,0.0,31.75,normal,mean_reverting,open_test_drive,none
2026-06-05,bearish,2026-06-05 10:02:00 +0530,23438.45,23516.35,23439.3,77.04999999999927,0.0,false,false,inside,4,Friday,155.79999999999927,74.20000000000073,true,false,,,,,6.63,-35.54,2026-06-05 10:50:00 +0530,48,39.55,0.043,27,100,0,,0,-18.42,-2.7784,0.0,36.65,normal,trending,open_auction,none
2026-06-08,bullish,2026-06-08 09:31:00 +0530,23168.75,23157.05,23070.15,86.89999999999782,0.0,false,false,inside,4,Monday,98.54999999999927,78.84999999999854,true,false,,,,,26.67,-33.65,2026-06-08 09:35:00 +0530,4,47.62,0.271,54,100,0,,0,2.11,0.0789,0.0789,29.75,normal,mean_reverting,open_test_drive,none
2026-06-09,bearish,2026-06-09 09:50:00 +0530,23184.75,23259.45,23194.9,64.54999999999927,0.0,false,false,inside,4,Tuesday,80.29999999999927,94.65000000000146,true,false,,,,,14.32,-98.81,2026-06-09 11:46:00 +0530,116,98.96,0.178,23,100,0,,0,-32.05,-2.2381,0.0,27.2,normal,trending,open_auction,none
2026-06-09,bullish,2026-06-09 14:54:00 +0530,23262.65,23259.45,23194.9,64.54999999999927,0.0,false,false,inside,4,Tuesday,16.75,37.60000000000218,false,true,,,,,11.97,-99.83,2026-06-09 14:57:00 +0530,3,99.85,0.715,33,100,0,,0,-69.81,-5.831,0.0,24.25,normal,trending,open_auction,premium_divergence
2026-06-10,bullish,2026-06-10 09:44:00 +0530,23354.6,23350.2,23217.3,132.90000000000146,0.0,false,false,inside,4,Wednesday,70.75,170.0,true,false,,,,,6.43,-21.48,2026-06-10 10:14:00 +0530,30,26.22,0.091,34,100,0,,0,-8.29,-1.2902,0.0,29.2,normal,trending,open_test_drive,none
2026-06-10,bearish,2026-06-10 15:14:00 +0530,23213.15,23350.2,23217.3,132.90000000000146,0.0,false,false,inside,4,Wednesday,28.55000000000291,3.649999999997817,false,true,,,,,1.3,-7.84,2026-06-10 15:15:00 +0530,1,9.02,0.045,29,75,0,,0,-0.93,-0.7209,0.0,3.7,normal,trending,open_test_drive,premium_divergence
2026-06-11,bullish,2026-06-11 09:47:00 +0530,23154.45,23148.05,23072.05,76.0,0.0,false,false,inside,4,Thursday,173.0,51.60000000000218,true,false,,,,,13.93,-17.76,2026-06-11 13:00:00 +0530,193,27.81,0.08,32,100,0,,0,1.74,0.1253,0.1253,19.55,normal,trending,open_test_drive,none
2026-06-12,bearish,2026-06-12 09:33:00 +0530,23396.55,23455.95,23400.55,55.400000000001455,0.0,false,false,inside,4,Friday,82.64999999999782,248.79999999999927,true,false,,,,,11.74,-36.96,2026-06-12 14:40:00 +0530,307,27.26,0.142,33,100,0,,0,-8.47,-0.7215,0.0,27.2,normal,mean_reverting,open_test_drive,none
2026-06-12,bullish,2026-06-12 13:39:00 +0530,23457.4,23455.95,23400.55,55.400000000001455,0.0,false,false,inside,4,Friday,187.9499999999971,2.7000000000007276,true,false,,,,,44.43,-0.66,2026-06-12 15:09:00 +0530,90,28.3,0.236,37,100,71,,0,12.59,0.2835,0.2835,38.55,normal,mean_reverting,open_test_drive,none
2026-06-15,bearish,2026-06-15 09:33:00 +0530,23934.1,24011.4,23934.1,77.30000000000291,0.0,false,false,inside,4,Monday,116.29999999999927,75.0,true,false,,,,,12.07,-50.78,2026-06-15 09:48:00 +0530,15,56.08,0.104,26,100,0,,0,0.52,0.0432,0.0432,13.3,normal,trending,trend_from_open,none
2026-06-16,bullish,2026-06-16 09:31:00 +0530,23941.05,23941.1,23888.2,52.89999999999782,0.0,false,false,inside,4,Tuesday,61.54999999999927,45.39999999999782,true,false,,,,,57.89,-99.88,2026-06-16 09:50:00 +0530,19,99.93,0.941,50,100,0,9,0,-9.12,-0.1576,0.0,28.65,normal,mean_reverting,failed_auction,none
2026-06-17,bullish,2026-06-17 09:39:00 +0530,24050.1,24048.05,23969.7,78.34999999999854,0.0,false,false,inside,4,Wednesday,58.10000000000218,44.25,true,false,,,,,10.5,-18.03,2026-06-17 10:23:00 +0530,44,25.82,0.181,36,100,0,,0,6.96,0.6627,0.6627,5.65,normal,trending,open_rejection_reverse,none
2026-06-18,bullish,2026-06-18 09:55:00 +0530,24137.4,24133.35,24058.85,74.5,0.0,false,false,inside,4,Thursday,51.849999999998545,100.45000000000073,true,false,,,,,18.86,-19.19,2026-06-18 10:00:00 +0530,5,32.01,0.364,56,100,0,,0,-4.28,-0.227,0.0,27.3,normal,trending,open_test_drive,none
2026-06-19,bullish,2026-06-19 10:14:00 +0530,24005.5,23998.8,23939.8,59.0,0.0,false,false,inside,4,Friday,41.70000000000073,103.59999999999854,false,true,,,,,16.93,-28.85,2026-06-19 14:20:00 +0530,246,39.15,0.406,11,100,0,,0,6.99,0.4131,0.4131,13.0,normal,trending,open_auction,vwap_reclaimed
2026-06-19,bearish,2026-06-19 12:58:00 +0530,23938.5,23998.8,23939.8,59.0,0.0,false,false,inside,4,Friday,36.599999999998545,108.70000000000073,false,true,,,,,8.39,-35.94,2026-06-19 13:07:00 +0530,9,40.9,0.229,13,100,0,,0,-15.95,-1.901,0.0,29.3,normal,trending,open_auction,vwap_reclaimed
2026-06-22,bullish,2026-06-22 10:01:00 +0530,24144.8,24142.5,24073.15,69.34999999999854,0.0,false,false,inside,4,Monday,23.25,64.70000000000073,false,true,,,,,34.34,-20.41,2026-06-22 15:00:00 +0530,299,33.16,1.477,27,100,27,,0,4.64,0.1352,0.1352,21.1,normal,trending,open_auction,vwap_reclaimed
2026-06-23,bullish,2026-06-23 09:31:00 +0530,24097.65,24095.55,24040.05,55.5,0.0,false,false,inside,4,Tuesday,37.849999999998545,312.7000000000007,false,true,,,,,71.0,-99.64,2026-06-23 11:58:00 +0530,147,99.79,1.876,25,100,0,146,3,-26.97,-0.3798,0.0,41.05,normal,trending,open_test_drive,vwap_reclaimed
2026-06-23,bearish,2026-06-23 12:01:00 +0530,23984.1,24095.55,24040.05,55.5,0.0,false,false,inside,4,Tuesday,199.14999999999782,6.80000000000291,true,false,,,,,36.55,-99.9,2026-06-23 12:23:00 +0530,22,99.92,0.184,32,100,0,,0,-23.57,-0.6449,0.0,28.95,normal,trending,open_test_drive,none
2026-06-24,bullish,2026-06-24 09:33:00 +0530,23886.55,23885.3,23789.25,96.04999999999927,0.0,false,false,inside,4,Wednesday,203.5,75.89999999999782,true,false,,,,,4.84,-24.22,2026-06-24 09:49:00 +0530,16,27.73,0.024,33,100,0,,0,-11.4,-2.3537,0.0,27.5,normal,trending,failed_auction,none
2026-06-25,bullish,2026-06-25 09:52:00 +0530,24175.55,24169.7,24107.8,61.900000000001455,0.0,false,false,inside,4,Thursday,86.04999999999927,136.54999999999927,true,false,,,,,33.88,-20.8,2026-06-25 12:23:00 +0530,151,40.84,0.394,31,100,23,,0,-0.37,-0.011,0.0,36.8,normal,mean_reverting,open_auction,none
2026-06-25,bearish,2026-06-25 14:24:00 +0530,24100.15,24169.7,24107.8,61.900000000001455,0.0,false,false,inside,4,Thursday,61.150000000001455,28.75,true,false,,,,,27.24,-21.53,2026-06-25 14:35:00 +0530,11,38.33,0.445,46,100,0,,0,0.0,0.0,0.0,27.2,normal,mean_reverting,open_auction,none
2026-06-29,bearish,2026-06-29 09:35:00 +0530,24018.7,24110.75,24032.35,78.40000000000146,0.0,false,false,inside,4,Monday,94.15000000000146,101.29999999999927,true,false,,,,,55.37,-27.66,2026-06-29 15:00:00 +0530,325,52.77,0.588,28,100,34,324,0,-10.38,-0.1874,0.0,53.85,normal,trending,open_test_drive,none
2026-06-30,bearish,2026-06-30 09:31:00 +0530,23889.25,24035.55,23890.8,144.75,0.0,false,false,inside,4,Tuesday,60.04999999999927,109.29999999999927,true,false,,,,,23.47,-99.78,2026-06-30 09:35:00 +0530,4,99.82,0.391,55,100,0,,0,-19.66,-0.8376,0.0,28.85,normal,mean_reverting,opening_drive,none
2026-07-01,bullish,2026-07-01 09:39:00 +0530,23942.3,23934.9,23895.1,39.80000000000291,0.0,false,false,inside,4,Wednesday,107.60000000000218,18.450000000000728,true,false,,,,,16.09,-18.73,2026-07-01 10:38:00 +0530,59,29.99,0.15,33,100,0,,0,-8.01,-0.4982,0.0,41.95,normal,mean_reverting,open_auction,none
2026-07-02,bullish,2026-07-02 09:34:00 +0530,24128.05,24127.6,24058.8,68.79999999999927,0.0,false,false,inside,4,Thursday,66.5,60.54999999999927,true,false,,,,,2.88,-33.55,2026-07-02 09:35:00 +0530,1,35.4,0.043,45,100,0,,0,-10.06,-3.5,0.0,20.25,normal,mean_reverting,trend_from_open,none
2026-07-03,bearish,2026-07-03 13:34:00 +0530,24291.65,24378.15,24295.15,83.0,0.0,false,false,inside,4,Friday,39.30000000000291,7.25,false,true,,,,,11.78,-31.6,2026-07-03 13:37:00 +0530,3,38.81,0.3,33,100,0,,0,3.24,0.2747,0.2747,8.45,normal,mean_reverting,trend_from_open,premium_divergence
2026-07-06,bullish,2026-07-06 09:31:00 +0530,24361.55,24360.15,24287.1,73.05000000000291,0.0,false,false,inside,4,Monday,97.10000000000218,5.299999999999272,true,false,,,,,13.16,-48.52,2026-07-06 10:07:00 +0530,36,54.5,0.136,24,100,0,,0,-23.61,-1.7941,0.0,28.5,normal,trending,open_test_drive,none
2026-07-07,bullish,2026-07-07 10:10:00 +0530,24488.9,24488.45,24427.0,61.45000000000073,0.0,false,false,inside,4,Tuesday,42.0,139.95000000000073,false,true,,,,,74.71,-98.69,2026-07-07 10:50:00 +0530,40,99.25,1.779,33,100,0,33,9,11.75,0.1572,0.1572,19.3,normal,mean_reverting,open_auction,vwap_reclaimed
2026-07-07,bearish,2026-07-07 13:13:00 +0530,24425.6,24488.45,24427.0,61.45000000000073,0.0,false,false,inside,4,Tuesday,76.64999999999782,47.45000000000073,true,false,,,,,16.96,-99.87,2026-07-07 13:18:00 +0530,5,99.89,0.221,43,100,0,,0,-52.74,-3.1102,0.0,26.1,normal,mean_reverting,open_auction,none
2026-07-08,bearish,2026-07-08 09:31:00 +0530,24226.9,24295.25,24229.9,65.34999999999854,0.0,false,false,inside,4,Wednesday,421.7000000000007,73.09999999999854,true,false,,,,,38.03,-34.11,2026-07-08 14:16:00 +0530,285,28.16,0.09,33,100,13,,0,-13.12,-0.345,0.0,88.7,normal,trending,open_test_drive,none
2026-07-09,bullish,2026-07-09 09:40:00 +0530,24051.0,24038.5,23927.7,110.79999999999927,0.0,false,false,inside,4,Thursday,83.70000000000073,125.29999999999927,true,false,,,,,16.89,-25.72,2026-07-09 10:42:00 +0530,62,35.36,0.202,31,100,0,,0,-4.75,-0.2812,0.0,32.35,normal,trending,open_auction,none
2026-07-10,bullish,2026-07-10 09:38:00 +0530,24193.8,24187.9,24120.35,67.55000000000291,0.0,false,false,inside,4,Friday,34.650000000001455,41.75,false,true,,,,,11.82,-26.78,2026-07-10 11:15:00 +0530,97,34.52,0.341,13,100,0,,0,2.84,0.2407,0.2407,10.25,normal,mean_reverting,open_auction,vwap_reclaimed
2026-07-13,bullish,2026-07-13 09:38:00 +0530,24057.55,24044.45,24000.2,44.25,0.0,false,false,inside,4,Monday,202.25,11.299999999999272,true,false,,,,,43.44,-28.87,2026-07-13 12:58:00 +0530,200,50.41,0.215,24,100,19,,0,-7.64,-0.1759,0.0,39.1,normal,trending,open_test_drive,none
2026-07-14,bearish,2026-07-14 10:20:00 +0530,24049.25,24157.1,24050.55,106.54999999999927,0.0,false,false,inside,4,Tuesday,25.549999999999272,97.09999999999854,false,true,,,,,62.86,-22.97,2026-07-14 10:28:00 +0530,8,52.7,2.46,55,100,50,7,0,-12.97,-0.2063,0.0,34.5,normal,trending,open_test_drive,vwap_reclaimed
